"region_id","dimension","goal","score","year"
"BHI-504","status","LIV",98.5,2019
"BHI-505","status","LIV",98.8,2019
"BHI-506","status","LIV",98.5,2019
"BHI-507","status","LIV",93.4,2019
"BHI-508","status","LIV",89.9,2019
"BHI-509","status","LIV",95.8,2019
"BHI-510","status","LIV",99.6,2019
"BHI-511","status","LIV",96,2019
"BHI-512","status","LIV",98.9,2019
"BHI-513","status","LIV",97.2,2019
"BHI-514","status","LIV",99.2,2019
"BHI-515","status","LIV",97.5,2019
"BHI-516","status","LIV",97.1,2019
"BHI-517","status","LIV",97,2019
"BHI-518","status","LIV",95.8,2019
"BHI-000","trend","LIV",0.061,2019
"BHI-001","trend","LIV",0.024,2019
"BHI-002","trend","LIV",0.038,2019
"BHI-003","trend","LIV",0.052,2019
"BHI-005","trend","LIV",0.031,2019
"BHI-006","trend","LIV",0.03,2019
"BHI-007","trend","LIV",0.047,2019
"BHI-008","trend","LIV",0.039,2019
"BHI-009","trend","LIV",0.047,2019
"BHI-010","trend","LIV",0.046,2019
"BHI-011","trend","LIV",0.031,2019
"BHI-012","trend","LIV",0.038,2019
"BHI-013","trend","LIV",0.057,2019
"BHI-014","trend","LIV",0.031,2019
"BHI-015","trend","LIV",0.03,2019
"BHI-016","trend","LIV",0.057,2019
"BHI-017","trend","LIV",0.183,2019
"BHI-018","trend","LIV",0.131,2019
"BHI-019","trend","LIV",NA,2019
"BHI-020","trend","LIV",0.021,2019
"BHI-021","trend","LIV",0.104,2019
"BHI-022","trend","LIV",NA,2019
"BHI-023","trend","LIV",0.14,2019
"BHI-024","trend","LIV",0.076,2019
"BHI-025","trend","LIV",0.059,2019
"BHI-026","trend","LIV",0.021,2019
"BHI-027","trend","LIV",0.076,2019
"BHI-028","trend","LIV",0.059,2019
"BHI-029","trend","LIV",0.017,2019
"BHI-030","trend","LIV",NA,2019
"BHI-031","trend","LIV",0.059,2019
"BHI-032","trend","LIV",0.044,2019
"BHI-033","trend","LIV",NA,2019
"BHI-034","trend","LIV",0.059,2019
"BHI-035","trend","LIV",0.019,2019
"BHI-036","trend","LIV",-0.014,2019
"BHI-037","trend","LIV",0.032,2019
"BHI-038","trend","LIV",0.113,2019
"BHI-039","trend","LIV",0.026,2019
"BHI-040","trend","LIV",0.108,2019
"BHI-041","trend","LIV",0.026,2019
"BHI-042","trend","LIV",0.15,2019
"BHI-043","trend","LIV",0.099,2019
"BHI-301","trend","LIV",0.025,2019
"BHI-302","trend","LIV",0.04,2019
"BHI-303","trend","LIV",0.052,2019
"BHI-304","trend","LIV",0.15,2019
"BHI-305","trend","LIV",NA,2019
"BHI-306","trend","LIV",0.14,2019
"BHI-307","trend","LIV",0.076,2019
"BHI-308","trend","LIV",0.059,2019
"BHI-309","trend","LIV",0.099,2019
"BHI-501","trend","LIV",0.034,2019
"BHI-502","trend","LIV",0.052,2019
"BHI-503","trend","LIV",0.031,2019
"BHI-504","trend","LIV",0.042,2019
"BHI-505","trend","LIV",0.046,2019
"BHI-506","trend","LIV",0.044,2019
"BHI-507","trend","LIV",0.095,2019
"BHI-508","trend","LIV",0.131,2019
"BHI-509","trend","LIV",0.067,2019
"BHI-510","trend","LIV",0.021,2019
"BHI-511","trend","LIV",0.066,2019
"BHI-512","trend","LIV",0.034,2019
"BHI-513","trend","LIV",0.051,2019
"BHI-514","trend","LIV",-0.004,2019
"BHI-515","trend","LIV",0.07,2019
"BHI-516","trend","LIV",0.076,2019
"BHI-517","trend","LIV",0.084,2019
"BHI-518","trend","LIV",0.099,2019
"BHI-000","future","LSP",62.3,2019
"BHI-001","future","LSP",68.2,2019
"BHI-002","future","LSP",74.2,2019
"BHI-003","future","LSP",91.5,2019
"BHI-005","future","LSP",47.7,2019
"BHI-006","future","LSP",100,2019
"BHI-007","future","LSP",90,2019
"BHI-008","future","LSP",100,2019
"BHI-009","future","LSP",100,2019
"BHI-010","future","LSP",100,2019
"BHI-011","future","LSP",100,2019
"BHI-012","future","LSP",100,2019
"BHI-013","future","LSP",65.8,2019
"BHI-014","future","LSP",38.9,2019
"BHI-015","future","LSP",2.7,2019
"BHI-016","future","LSP",100,2019
"BHI-017","future","LSP",100,2019
"BHI-018","future","LSP",100,2019
"BHI-019","future","LSP",0,2019
"BHI-020","future","LSP",79.6,2019
"BHI-021","future","LSP",94.9,2019
"BHI-022","future","LSP",0.8,2019
"BHI-023","future","LSP",26.1,2019
"BHI-024","future","LSP",87.7,2019
"BHI-025","future","LSP",100,2019
"BHI-026","future","LSP",28.7,2019
"BHI-027","future","LSP",100,2019
"BHI-028","future","LSP",100,2019
"BHI-029","future","LSP",49.7,2019
"BHI-030","future","LSP",51.7,2019
"BHI-031","future","LSP",20.4,2019
"BHI-032","future","LSP",83.4,2019
"BHI-033","future","LSP",73.7,2019
"BHI-034","future","LSP",60.1,2019
"BHI-035","future","LSP",78.1,2019
"BHI-036","future","LSP",66.1,2019
"BHI-037","future","LSP",57,2019
"BHI-038","future","LSP",35.5,2019
"BHI-039","future","LSP",79.6,2019
"BHI-040","future","LSP",100,2019
"BHI-041","future","LSP",34.7,2019
"BHI-042","future","LSP",40.8,2019
"BHI-043","future","LSP",100,2019
"BHI-301","future","LSP",52.4,2019
"BHI-302","future","LSP",71.5,2019
"BHI-303","future","LSP",84.1,2019
"BHI-304","future","LSP",98.2,2019
"BHI-305","future","LSP",36.8,2019
"BHI-306","future","LSP",26.1,2019
"BHI-307","future","LSP",91.1,2019
"BHI-308","future","LSP",64.7,2019
"BHI-309","future","LSP",55.9,2019
"BHI-501","future","LSP",72.5,2019
"BHI-502","future","LSP",91.5,2019
"BHI-503","future","LSP",73.5,2019
"BHI-504","future","LSP",96.3,2019
"BHI-505","future","LSP",100,2019
"BHI-506","future","LSP",86.3,2019
"BHI-507","future","LSP",61.5,2019
"BHI-508","future","LSP",63.2,2019
"BHI-509","future","LSP",71.3,2019
"BHI-510","future","LSP",28.7,2019
"BHI-511","future","LSP",100,2019
"BHI-512","future","LSP",41.5,2019
"BHI-513","future","LSP",73,2019
"BHI-514","future","LSP",69.8,2019
"BHI-515","future","LSP",46.8,2019
"BHI-516","future","LSP",91.9,2019
"BHI-517","future","LSP",37.6,2019
"BHI-518","future","LSP",100,2019
"BHI-000","pressures","LSP",7.8,2019
"BHI-001","pressures","LSP",12,2019
"BHI-002","pressures","LSP",2.7,2019
"BHI-003","pressures","LSP",26,2019
"BHI-005","pressures","LSP",8.7,2019
"BHI-006","pressures","LSP",30,2019
"BHI-007","pressures","LSP",12,2019
"BHI-008","pressures","LSP",6,2019
"BHI-009","pressures","LSP",16,2019
"BHI-010","pressures","LSP",3.3,2019
"BHI-011","pressures","LSP",66.7,2019
"BHI-012","pressures","LSP",42.7,2019
"BHI-013","pressures","LSP",19.3,2019
"BHI-014","pressures","LSP",5.3,2019
"BHI-015","pressures","LSP",8,2019
"BHI-016","pressures","LSP",2.7,2019
"BHI-017","pressures","LSP",8.7,2019
"BHI-018","pressures","LSP",3.3,2019
"BHI-019","pressures","LSP",NA,2019
"BHI-020","pressures","LSP",2,2019
"BHI-021","pressures","LSP",12,2019
"BHI-022","pressures","LSP",NA,2019
"BHI-023","pressures","LSP",NA,2019
"BHI-024","pressures","LSP",2,2019
"BHI-025","pressures","LSP",8,2019
"BHI-026","pressures","LSP",1.3,2019
"BHI-027","pressures","LSP",NA,2019
"BHI-028","pressures","LSP",0,2019
"BHI-029","pressures","LSP",0.7,2019
"BHI-030","pressures","LSP",4.7,2019
"BHI-031","pressures","LSP",46,2019
"BHI-032","pressures","LSP",4.7,2019
"BHI-033","pressures","LSP",NA,2019
"BHI-034","pressures","LSP",35.3,2019
"BHI-035","pressures","LSP",2.7,2019
"BHI-036","pressures","LSP",5.3,2019
"BHI-037","pressures","LSP",0.7,2019
"BHI-038","pressures","LSP",0.7,2019
"BHI-039","pressures","LSP",8.7,2019
"BHI-040","pressures","LSP",0,2019
"BHI-041","pressures","LSP",2,2019
"BHI-042","pressures","LSP",3.3,2019
"BHI-043","pressures","LSP",NA,2019
"BHI-301","pressures","LSP",4.3,2019
"BHI-302","pressures","LSP",15.8,2019
"BHI-303","pressures","LSP",11,2019
"BHI-304","pressures","LSP",9.2,2019
"BHI-305","pressures","LSP",NA,2019
"BHI-306","pressures","LSP",NA,2019
"BHI-307","pressures","LSP",2,2019
"BHI-308","pressures","LSP",24.4,2019
"BHI-309","pressures","LSP",2.6,2019
"BHI-501","pressures","LSP",5.3,2019
"BHI-502","pressures","LSP",26,2019
"BHI-503","pressures","LSP",19.2,2019
"BHI-504","pressures","LSP",8.2,2019
"BHI-505","pressures","LSP",6.5,2019
"BHI-506","pressures","LSP",39.2,2019
"BHI-507","pressures","LSP",7,2019
"BHI-508","pressures","LSP",3.3,2019
"BHI-509","pressures","LSP",4.4,2019
"BHI-510","pressures","LSP",1.3,2019
"BHI-511","pressures","LSP",0,2019
"BHI-512","pressures","LSP",15.1,2019
"BHI-513","pressures","LSP",18.9,2019
"BHI-514","pressures","LSP",4.5,2019
"BHI-515","pressures","LSP",0.7,2019
"BHI-516","pressures","LSP",3.4,2019
"BHI-517","pressures","LSP",2.6,2019
"BHI-518","pressures","LSP",NA,2019
"BHI-000","resilience","LSP",80.1,2019
"BHI-001","resilience","LSP",80.7,2019
"BHI-002","resilience","LSP",78,2019
"BHI-003","resilience","LSP",78,2019
"BHI-005","resilience","LSP",80.7,2019
"BHI-006","resilience","LSP",78,2019
"BHI-007","resilience","LSP",78,2019
"BHI-008","resilience","LSP",81.1,2019
"BHI-009","resilience","LSP",78,2019
"BHI-010","resilience","LSP",81.1,2019
"BHI-011","resilience","LSP",80.7,2019
"BHI-012","resilience","LSP",78,2019
"BHI-013","resilience","LSP",81.1,2019
"BHI-014","resilience","LSP",80.7,2019
"BHI-015","resilience","LSP",78,2019
"BHI-016","resilience","LSP",81.1,2019
"BHI-017","resilience","LSP",76.9,2019
"BHI-018","resilience","LSP",76.9,2019
"BHI-019","resilience","LSP",NA,2019
"BHI-020","resilience","LSP",80.7,2019
"BHI-021","resilience","LSP",76.9,2019
"BHI-022","resilience","LSP",NA,2019
"BHI-023","resilience","LSP",81.6,2019
"BHI-024","resilience","LSP",79.8,2019
"BHI-025","resilience","LSP",78.5,2019
"BHI-026","resilience","LSP",80.7,2019
"BHI-027","resilience","LSP",79.8,2019
"BHI-028","resilience","LSP",78.5,2019
"BHI-029","resilience","LSP",80.7,2019
"BHI-030","resilience","LSP",82,2019
"BHI-031","resilience","LSP",78.5,2019
"BHI-032","resilience","LSP",82,2019
"BHI-033","resilience","LSP",NA,2019
"BHI-034","resilience","LSP",78.5,2019
"BHI-035","resilience","LSP",80.7,2019
"BHI-036","resilience","LSP",82,2019
"BHI-037","resilience","LSP",80.7,2019
"BHI-038","resilience","LSP",82,2019
"BHI-039","resilience","LSP",80.7,2019
"BHI-040","resilience","LSP",82,2019
"BHI-041","resilience","LSP",80.7,2019
"BHI-042","resilience","LSP",82,2019
"BHI-043","resilience","LSP",NA,2019
"BHI-301","resilience","LSP",80.7,2019
"BHI-302","resilience","LSP",78,2019
"BHI-303","resilience","LSP",81.1,2019
"BHI-304","resilience","LSP",76.9,2019
"BHI-305","resilience","LSP",NA,2019
"BHI-306","resilience","LSP",81.6,2019
"BHI-307","resilience","LSP",79.8,2019
"BHI-308","resilience","LSP",78.5,2019
"BHI-309","resilience","LSP",82,2019
"BHI-501","resilience","LSP",78.8,2019
"BHI-502","resilience","LSP",78,2019
"BHI-503","resilience","LSP",79.4,2019
"BHI-504","resilience","LSP",80,2019
"BHI-505","resilience","LSP",80.3,2019
"BHI-506","resilience","LSP",79.9,2019
"BHI-507","resilience","LSP",78.7,2019
"BHI-508","resilience","LSP",76.9,2019
"BHI-509","resilience","LSP",79.7,2019
"BHI-510","resilience","LSP",80.7,2019
"BHI-511","resilience","LSP",79.1,2019
"BHI-512","resilience","LSP",80.4,2019
"BHI-513","resilience","LSP",80.4,2019
"BHI-514","resilience","LSP",81.6,2019
"BHI-515","resilience","LSP",81.3,2019
"BHI-516","resilience","LSP",81.5,2019
"BHI-517","resilience","LSP",81.3,2019
"BHI-518","resilience","LSP",NA,2019
"BHI-000","score","LSP",58.2,2019
"BHI-001","score","LSP",61.9,2019
"BHI-002","score","LSP",66.8,2019
"BHI-003","score","LSP",84.8,2019
"BHI-005","score","LSP",43.1,2019
"BHI-006","score","LSP",100,2019
"BHI-007","score","LSP",82,2019
"BHI-008","score","LSP",99.7,2019
"BHI-009","score","LSP",99.8,2019
"BHI-010","score","LSP",98.7,2019
"BHI-011","score","LSP",100,2019
"BHI-012","score","LSP",99.9,2019
"BHI-013","score","LSP",60.3,2019
"BHI-014","score","LSP",35,2019
"BHI-015","score","LSP",2.4,2019
"BHI-016","score","LSP",99.9,2019
"BHI-017","score","LSP",98.7,2019
"BHI-018","score","LSP",98,2019
"BHI-019","score","LSP",0,2019
"BHI-020","score","LSP",71.4,2019
"BHI-021","score","LSP",86.5,2019
"BHI-022","score","LSP",0.8,2019
"BHI-023","score","LSP",23.3,2019
"BHI-024","score","LSP",78.8,2019
"BHI-025","score","LSP",100,2019
"BHI-026","score","LSP",25.7,2019
"BHI-027","score","LSP",100,2019
"BHI-028","score","LSP",100,2019
"BHI-029","score","LSP",44.5,2019
"BHI-030","score","LSP",46.4,2019
"BHI-031","score","LSP",19.4,2019
"BHI-032","score","LSP",74.9,2019
"BHI-033","score","LSP",73.7,2019
"BHI-034","score","LSP",56.4,2019
"BHI-035","score","LSP",70.1,2019
"BHI-036","score","LSP",59.4,2019
"BHI-037","score","LSP",51,2019
"BHI-038","score","LSP",31.8,2019
"BHI-039","score","LSP",71.9,2019
"BHI-040","score","LSP",100,2019
"BHI-041","score","LSP",31.1,2019
"BHI-042","score","LSP",36.6,2019
"BHI-043","score","LSP",100,2019
"BHI-301","score","LSP",47.3,2019
"BHI-302","score","LSP",66.8,2019
"BHI-303","score","LSP",81.2,2019
"BHI-304","score","LSP",94.4,2019
"BHI-305","score","LSP",36.8,2019
"BHI-306","score","LSP",23.3,2019
"BHI-307","score","LSP",84.5,2019
"BHI-308","score","LSP",63.5,2019
"BHI-309","score","LSP",51.7,2019
"BHI-501","score","LSP",65.4,2019
"BHI-502","score","LSP",84.8,2019
"BHI-503","score","LSP",71.1,2019
"BHI-504","score","LSP",93.2,2019
"BHI-505","score","LSP",99,2019
"BHI-506","score","LSP",84.1,2019
"BHI-507","score","LSP",59.6,2019
"BHI-508","score","LSP",62,2019
"BHI-509","score","LSP",65,2019
"BHI-510","score","LSP",25.7,2019
"BHI-511","score","LSP",100,2019
"BHI-512","score","LSP",37.5,2019
"BHI-513","score","LSP",69.2,2019
"BHI-514","score","LSP",62.8,2019
"BHI-515","score","LSP",41.9,2019
"BHI-516","score","LSP",88.9,2019
"BHI-517","score","LSP",33.7,2019
"BHI-518","score","LSP",100,2019
"BHI-000","status","LSP",54,2019
"BHI-001","status","LSP",55.6,2019
"BHI-002","status","LSP",59.4,2019
"BHI-003","status","LSP",78.1,2019
"BHI-005","status","LSP",38.5,2019
"BHI-006","status","LSP",100,2019
"BHI-007","status","LSP",73.9,2019
"BHI-008","status","LSP",99.4,2019
"BHI-009","status","LSP",99.6,2019
"BHI-010","status","LSP",97.4,2019
"BHI-011","status","LSP",100,2019
"BHI-012","status","LSP",99.8,2019
"BHI-013","status","LSP",54.7,2019
"BHI-014","status","LSP",31.2,2019
"BHI-015","status","LSP",2.2,2019
"BHI-016","status","LSP",99.8,2019
"BHI-017","status","LSP",97.5,2019
"BHI-018","status","LSP",96,2019
"BHI-019","status","LSP",0,2019
"BHI-020","status","LSP",63.2,2019
"BHI-021","status","LSP",78.1,2019
"BHI-022","status","LSP",0.8,2019
"BHI-023","status","LSP",20.6,2019
"BHI-024","status","LSP",69.8,2019
"BHI-025","status","LSP",100,2019
"BHI-026","status","LSP",22.7,2019
"BHI-027","status","LSP",100,2019
"BHI-028","status","LSP",100,2019
"BHI-029","status","LSP",39.3,2019
"BHI-030","status","LSP",41.2,2019
"BHI-031","status","LSP",18.4,2019
"BHI-032","status","LSP",66.5,2019
"BHI-033","status","LSP",73.7,2019
"BHI-034","status","LSP",52.6,2019
"BHI-035","status","LSP",62.1,2019
"BHI-036","status","LSP",52.8,2019
"BHI-037","status","LSP",45.1,2019
"BHI-038","status","LSP",28,2019
"BHI-039","status","LSP",64.3,2019
"BHI-040","status","LSP",100,2019
"BHI-041","status","LSP",27.6,2019
"BHI-042","status","LSP",32.4,2019
"BHI-043","status","LSP",100,2019
"BHI-301","status","LSP",42.2,2019
"BHI-302","status","LSP",62.1,2019
"BHI-303","status","LSP",78.2,2019
"BHI-304","status","LSP",90.6,2019
"BHI-305","status","LSP",36.8,2019
"BHI-306","status","LSP",20.6,2019
"BHI-307","status","LSP",78,2019
"BHI-308","status","LSP",62.3,2019
"BHI-309","status","LSP",47.4,2019
"BHI-501","status","LSP",58.3,2019
"BHI-502","status","LSP",78.1,2019
"BHI-503","status","LSP",68.8,2019
"BHI-504","status","LSP",90.1,2019
"BHI-505","status","LSP",97.9,2019
"BHI-506","status","LSP",81.8,2019
"BHI-507","status","LSP",57.6,2019
"BHI-508","status","LSP",60.7,2019
"BHI-509","status","LSP",58.6,2019
"BHI-510","status","LSP",22.7,2019
"BHI-511","status","LSP",100,2019
"BHI-512","status","LSP",33.6,2019
"BHI-513","status","LSP",65.4,2019
"BHI-514","status","LSP",55.7,2019
"BHI-515","status","LSP",37,2019
"BHI-516","status","LSP",85.9,2019
"BHI-517","status","LSP",29.8,2019
"BHI-518","status","LSP",100,2019
"BHI-000","trend","LSP",NA,2019
"BHI-001","trend","LSP",NA,2019
"BHI-002","trend","LSP",NA,2019
"BHI-003","trend","LSP",NA,2019
"BHI-005","trend","LSP",NA,2019
"BHI-006","trend","LSP",NA,2019
"BHI-007","trend","LSP",NA,2019
"BHI-008","trend","LSP",NA,2019
"BHI-009","trend","LSP",NA,2019
"BHI-010","trend","LSP",NA,2019
"BHI-011","trend","LSP",NA,2019
"BHI-012","trend","LSP",NA,2019
"BHI-013","trend","LSP",NA,2019
"BHI-014","trend","LSP",NA,2019
"BHI-015","trend","LSP",NA,2019
"BHI-016","trend","LSP",NA,2019
"BHI-017","trend","LSP",NA,2019
"BHI-018","trend","LSP",NA,2019
"BHI-019","trend","LSP",NA,2019
"BHI-020","trend","LSP",NA,2019
"BHI-021","trend","LSP",NA,2019
"BHI-022","trend","LSP",NA,2019
"BHI-023","trend","LSP",NA,2019
"BHI-024","trend","LSP",NA,2019
"BHI-025","trend","LSP",NA,2019
"BHI-026","trend","LSP",NA,2019
"BHI-027","trend","LSP",NA,2019
"BHI-028","trend","LSP",NA,2019
"BHI-029","trend","LSP",NA,2019
"BHI-030","trend","LSP",NA,2019
"BHI-031","trend","LSP",NA,2019
"BHI-032","trend","LSP",NA,2019
"BHI-033","trend","LSP",NA,2019
"BHI-034","trend","LSP",NA,2019
"BHI-035","trend","LSP",NA,2019
"BHI-036","trend","LSP",NA,2019
"BHI-037","trend","LSP",NA,2019
"BHI-038","trend","LSP",NA,2019
"BHI-039","trend","LSP",NA,2019
"BHI-040","trend","LSP",NA,2019
"BHI-041","trend","LSP",NA,2019
"BHI-042","trend","LSP",NA,2019
"BHI-043","trend","LSP",NA,2019
"BHI-301","trend","LSP",NA,2019
"BHI-302","trend","LSP",NA,2019
"BHI-303","trend","LSP",NA,2019
"BHI-304","trend","LSP",NA,2019
"BHI-305","trend","LSP",NA,2019
"BHI-306","trend","LSP",NA,2019
"BHI-307","trend","LSP",NA,2019
"BHI-308","trend","LSP",NA,2019
"BHI-309","trend","LSP",NA,2019
"BHI-501","trend","LSP",NA,2019
"BHI-502","trend","LSP",NA,2019
"BHI-503","trend","LSP",NA,2019
"BHI-504","trend","LSP",NA,2019
"BHI-505","trend","LSP",NA,2019
"BHI-506","trend","LSP",NA,2019
"BHI-507","trend","LSP",NA,2019
"BHI-508","trend","LSP",NA,2019
"BHI-509","trend","LSP",NA,2019
"BHI-510","trend","LSP",NA,2019
"BHI-511","trend","LSP",NA,2019
"BHI-512","trend","LSP",NA,2019
"BHI-513","trend","LSP",NA,2019
"BHI-514","trend","LSP",NA,2019
"BHI-515","trend","LSP",NA,2019
"BHI-516","trend","LSP",NA,2019
"BHI-517","trend","LSP",NA,2019
"BHI-518","trend","LSP",NA,2019
"BHI-000","future","MAR",NA,2019
"BHI-001","future","MAR",NA,2019
"BHI-002","future","MAR",NA,2019
"BHI-003","future","MAR",NA,2019
"BHI-005","future","MAR",NA,2019
"BHI-006","future","MAR",NA,2019
"BHI-007","future","MAR",NA,2019
"BHI-008","future","MAR",NA,2019
"BHI-009","future","MAR",NA,2019
"BHI-010","future","MAR",NA,2019
"BHI-011","future","MAR",NA,2019
"BHI-012","future","MAR",NA,2019
"BHI-013","future","MAR",NA,2019
"BHI-014","future","MAR",NA,2019
"BHI-015","future","MAR",NA,2019
"BHI-016","future","MAR",NA,2019
"BHI-017","future","MAR",NA,2019
"BHI-018","future","MAR",NA,2019
"BHI-019","future","MAR",NA,2019
"BHI-020","future","MAR",NA,2019
"BHI-021","future","MAR",NA,2019
"BHI-022","future","MAR",NA,2019
"BHI-023","future","MAR",NA,2019
"BHI-024","future","MAR",NA,2019
"BHI-025","future","MAR",NA,2019
"BHI-026","future","MAR",NA,2019
"BHI-027","future","MAR",NA,2019
"BHI-028","future","MAR",NA,2019
"BHI-029","future","MAR",NA,2019
"BHI-030","future","MAR",NA,2019
"BHI-031","future","MAR",NA,2019
"BHI-032","future","MAR",NA,2019
"BHI-033","future","MAR",NA,2019
"BHI-034","future","MAR",NA,2019
"BHI-035","future","MAR",NA,2019
"BHI-036","future","MAR",NA,2019
"BHI-037","future","MAR",NA,2019
"BHI-038","future","MAR",NA,2019
"BHI-039","future","MAR",NA,2019
"BHI-040","future","MAR",NA,2019
"BHI-041","future","MAR",NA,2019
"BHI-042","future","MAR",NA,2019
"BHI-043","future","MAR",NA,2019
"BHI-301","future","MAR",NA,2019
"BHI-302","future","MAR",NA,2019
"BHI-303","future","MAR",NA,2019
"BHI-304","future","MAR",NA,2019
"BHI-305","future","MAR",NA,2019
"BHI-306","future","MAR",NA,2019
"BHI-307","future","MAR",NA,2019
"BHI-308","future","MAR",NA,2019
"BHI-309","future","MAR",NA,2019
"BHI-501","future","MAR",NA,2019
"BHI-502","future","MAR",NA,2019
"BHI-503","future","MAR",NA,2019
"BHI-504","future","MAR",NA,2019
"BHI-505","future","MAR",NA,2019
"BHI-506","future","MAR",NA,2019
"BHI-507","future","MAR",NA,2019
"BHI-508","future","MAR",NA,2019
"BHI-509","future","MAR",NA,2019
"BHI-510","future","MAR",NA,2019
"BHI-511","future","MAR",NA,2019
"BHI-512","future","MAR",NA,2019
"BHI-513","future","MAR",NA,2019
"BHI-514","future","MAR",NA,2019
"BHI-515","future","MAR",NA,2019
"BHI-516","future","MAR",NA,2019
"BHI-517","future","MAR",NA,2019
"BHI-518","future","MAR",NA,2019
"BHI-000","pressures","MAR",24.8,2019
"BHI-001","pressures","MAR",23.3,2019
"BHI-002","pressures","MAR",22.4,2019
"BHI-003","pressures","MAR",19.4,2019
"BHI-005","pressures","MAR",6.7,2019
"BHI-006","pressures","MAR",8.9,2019
"BHI-007","pressures","MAR",11.3,2019
"BHI-008","pressures","MAR",10.7,2019
"BHI-009","pressures","MAR",16,2019
"BHI-010","pressures","MAR",14.7,2019
"BHI-011","pressures","MAR",28.3,2019
