region_id,month,year,secchi_depth
BHI-021,6,2012,8.5
BHI-021,6,2012,9
BHI-002,6,2012,7.3
BHI-016,6,2012,3
BHI-016,6,2012,2.5
BHI-007,6,2012,7.8
BHI-015,6,2012,8
BHI-015,6,2012,9.5
BHI-017,6,2012,9
BHI-002,6,2012,10
BHI-016,6,2012,2.5
BHI-017,6,2012,4
BHI-017,6,2012,4
BHI-017,6,2012,7
BHI-017,6,2012,7
BHI-002,6,2012,9
BHI-017,6,2012,8
BHI-021,6,2012,7.5
BHI-017,6,2012,10
BHI-021,6,2012,7
BHI-018,6,2012,6.5
BHI-002,6,2012,6.5
BHI-026,6,2012,5.5
BHI-026,6,2012,5.5
BHI-018,6,2012,5.5
BHI-018,6,2012,5
BHI-018,6,2012,5.5
BHI-017,6,2012,1.5
BHI-016,6,2012,2.2
BHI-013,6,2012,6
BHI-003,6,2012,7.2
BHI-036,6,2012,4.2
BHI-036,6,2012,4.2
BHI-036,6,2012,4.2
BHI-013,6,2012,4
BHI-013,6,2012,5
BHI-013,6,2012,5
BHI-007,6,2012,8.9
BHI-002,6,2012,8.5
BHI-010,6,2012,6.5
BHI-010,6,2012,6.5
BHI-002,6,2012,9.5
BHI-010,6,2012,5.6
BHI-010,6,2012,6.3
BHI-010,6,2012,6.8
BHI-017,6,2012,2
BHI-017,6,2012,2.3
BHI-008,6,2012,6.3
BHI-002,6,2012,11.5
BHI-010,7,2012,5
BHI-010,7,2012,5
BHI-013,7,2012,4.5
BHI-013,7,2012,4.5
BHI-008,7,2012,5.6
BHI-003,7,2012,6
BHI-014,7,2012,10.3
BHI-010,7,2012,5.5
BHI-010,7,2012,4.5
BHI-010,7,2012,4.5
BHI-011,7,2012,8.9
BHI-026,7,2012,4.8
BHI-026,7,2012,4.8
BHI-007,7,2012,4.9
BHI-013,7,2012,4
BHI-002,7,2012,7.5
BHI-002,7,2012,9.5
BHI-036,7,2012,4.2
BHI-036,7,2012,4.2
BHI-036,7,2012,4.2
BHI-001,7,2012,11
BHI-001,7,2012,11
BHI-001,7,2012,9
BHI-001,7,2012,9
BHI-001,7,2012,10
BHI-001,7,2012,10
BHI-002,7,2012,10.5
BHI-036,7,2012,5.2
BHI-036,7,2012,5.2
BHI-034,7,2012,3
BHI-034,7,2012,3
BHI-034,7,2012,3.5
BHI-034,7,2012,3.5
BHI-013,7,2012,4
BHI-013,7,2012,5.5
BHI-013,7,2012,5.5
BHI-012,7,2012,6
BHI-012,7,2012,6
BHI-014,7,2012,5
BHI-014,7,2012,5
BHI-027,7,2012,2.5
BHI-027,7,2012,2.5
BHI-032,7,2012,4.5
BHI-026,7,2012,5
BHI-026,7,2012,5
BHI-026,7,2012,5
BHI-026,7,2012,5
BHI-024,7,2012,4.5
BHI-025,7,2012,5
BHI-029,7,2012,4.5
BHI-031,7,2012,4
BHI-021,7,2012,7
BHI-024,7,2012,7
BHI-024,7,2012,7
BHI-031,7,2012,3.5
BHI-001,7,2012,11
BHI-001,7,2012,11
BHI-040,7,2012,5.5
BHI-036,7,2012,5.5
BHI-030,7,2012,4.5
BHI-030,7,2012,4.5
BHI-016,7,2012,2
BHI-016,7,2012,2
BHI-016,7,2012,1.4
BHI-003,7,2012,7.8
BHI-003,7,2012,7.5
BHI-003,7,2012,5.5
BHI-017,7,2012,2.8
BHI-016,7,2012,3
BHI-003,7,2012,10
BHI-003,7,2012,8.1
BHI-027,7,2012,3.5
BHI-027,7,2012,4
BHI-026,7,2012,5.5
BHI-026,7,2012,5.5
BHI-038,7,2012,3.8
BHI-038,7,2012,4.5
BHI-038,7,2012,4.5
BHI-038,7,2012,4.5
BHI-038,7,2012,3
BHI-038,7,2012,3
BHI-038,7,2012,3
BHI-032,7,2012,4.5
BHI-032,7,2012,3.5
BHI-017,7,2012,3.5
BHI-010,7,2012,10
BHI-010,7,2012,10
BHI-017,7,2012,3.8
BHI-008,7,2012,8
BHI-008,7,2012,8
BHI-007,7,2012,8.5
BHI-007,7,2012,9
BHI-007,7,2012,9
BHI-007,7,2012,7.5
BHI-007,7,2012,7.6
BHI-007,7,2012,7.8
BHI-010,7,2012,8
BHI-010,7,2012,8
BHI-012,7,2012,5
BHI-003,7,2012,6.9
BHI-002,7,2012,8.2
BHI-002,7,2012,11
BHI-036,7,2012,4.2
BHI-036,7,2012,4.2
BHI-036,7,2012,4.2
BHI-002,7,2012,8.5
BHI-036,7,2012,5
BHI-036,7,2012,5
BHI-012,8,2012,6.5
BHI-006,8,2012,7.5
BHI-006,8,2012,7.5
BHI-026,8,2012,5
BHI-026,8,2012,5
BHI-018,8,2012,4.5
BHI-018,8,2012,3.5
BHI-018,8,2012,4
BHI-018,8,2012,5.5
BHI-021,8,2012,6
BHI-018,8,2012,6
BHI-006,8,2012,8.5
BHI-006,8,2012,8.5
BHI-002,8,2012,8.5
BHI-002,8,2012,10
BHI-002,8,2012,8.5
BHI-021,8,2012,5.5
BHI-017,8,2012,2.7
BHI-017,8,2012,4
BHI-013,8,2012,3
BHI-007,8,2012,6.8
BHI-015,8,2012,6
BHI-017,8,2012,6
BHI-021,8,2012,7
BHI-017,8,2012,4.5
BHI-017,8,2012,5
BHI-017,8,2012,5
BHI-015,8,2012,7.5
BHI-027,8,2012,2.8
BHI-027,8,2012,2.9
BHI-027,8,2012,2.1
BHI-027,8,2012,3.4
BHI-027,8,2012,2.8
BHI-032,8,2012,4
BHI-032,8,2012,4
BHI-013,8,2012,3.5
BHI-021,8,2012,4.5
BHI-027,8,2012,3
BHI-027,8,2012,3.4
BHI-032,8,2012,4.5
BHI-032,8,2012,4.5
BHI-032,8,2012,6
BHI-032,8,2012,6
BHI-011,8,2012,8.9
BHI-027,8,2012,2.6
BHI-027,8,2012,3.2
BHI-031,8,2012,5
BHI-031,8,2012,5
BHI-031,8,2012,4.5
BHI-032,8,2012,6
BHI-032,8,2012,6
BHI-034,8,2012,4
BHI-034,8,2012,4
BHI-017,8,2012,1.4
BHI-016,8,2012,2.9
BHI-010,8,2012,5
BHI-013,8,2012,6
BHI-013,8,2012,6
BHI-015,8,2012,7
BHI-002,8,2012,11.5
BHI-036,8,2012,5
BHI-036,8,2012,5
BHI-036,8,2012,5
BHI-036,8,2012,4.9
BHI-036,8,2012,4.9
BHI-036,8,2012,4.9
BHI-010,8,2012,5
BHI-010,8,2012,5
BHI-010,8,2012,5
BHI-003,8,2012,7
BHI-003,8,2012,7
BHI-003,8,2012,9
BHI-002,8,2012,7.8
BHI-002,8,2012,9.5
BHI-002,8,2012,9.5
BHI-002,8,2012,9.8
BHI-029,8,2012,4.5
BHI-029,8,2012,4.5
BHI-031,8,2012,5
BHI-031,8,2012,5
BHI-032,8,2012,3.8
BHI-012,8,2012,8
BHI-003,8,2012,8.3
BHI-006,8,2012,12.1
BHI-006,8,2012,12.1
BHI-002,8,2012,10.5
BHI-020,8,2012,5.5
BHI-001,8,2012,10
BHI-001,8,2012,1
BHI-001,8,2012,9
BHI-024,8,2012,5
BHI-020,8,2012,5
BHI-026,8,2012,4
BHI-026,8,2012,4
BHI-038,8,2012,3.5
BHI-038,8,2012,3.5
BHI-038,8,2012,3.5
BHI-017,8,2012,5.5
BHI-014,8,2012,10.7
BHI-006,8,2012,9
BHI-006,8,2012,9.5
BHI-002,8,2012,11.5
BHI-002,8,2012,11.5
BHI-002,8,2012,11.5
BHI-020,8,2012,5.5
BHI-002,8,2012,8.5
BHI-038,8,2012,4.1
BHI-038,8,2012,4
BHI-038,8,2012,4
BHI-038,8,2012,4
BHI-015,8,2012,6.5
BHI-015,8,2012,6.5
BHI-015,8,2012,6.5
BHI-015,8,2012,5.5
BHI-026,8,2012,5
BHI-026,8,2012,5
BHI-026,8,2012,4.5
BHI-026,8,2012,4.5
BHI-001,8,2012,11
BHI-002,8,2012,10.5
BHI-001,8,2012,10.5
BHI-026,8,2012,4.5
BHI-026,8,2012,4.5
BHI-036,8,2012,5
BHI-036,8,2012,5
BHI-016,8,2012,2.5
BHI-016,8,2012,2
BHI-010,8,2012,7.5
BHI-010,8,2012,7
BHI-007,8,2012,7.5
BHI-008,8,2012,6.7
BHI-007,8,2012,5.5
BHI-007,8,2012,7.5
BHI-007,8,2012,6.5
BHI-007,8,2012,5.2
BHI-012,8,2012,7.5
BHI-013,8,2012,9.5
BHI-012,8,2012,8.5
BHI-036,8,2012,5
BHI-036,8,2012,5
BHI-036,8,2012,4.3
BHI-036,8,2012,4.3
BHI-036,8,2012,4.3
BHI-016,8,2012,2.5
BHI-003,8,2012,7.5
BHI-003,8,2012,7.5
BHI-003,8,2012,6.8
BHI-037,8,2012,3.3
BHI-038,8,2012,6.5
BHI-038,8,2012,6.5
BHI-002,8,2012,8.5
BHI-001,8,2012,6
BHI-001,8,2012,6
BHI-041,8,2012,4.5
BHI-041,8,2012,4.5
BHI-041,8,2012,4.5
BHI-041,8,2012,4.5
BHI-015,8,2012,7
BHI-015,8,2012,7
BHI-039,8,2012,6.5
BHI-039,8,2012,6.5
BHI-040,8,2012,6
BHI-024,8,2012,6
BHI-024,8,2012,6
BHI-024,8,2012,7
BHI-024,8,2012,7
BHI-024,8,2012,6
BHI-024,8,2012,6
BHI-026,8,2012,6
BHI-026,8,2012,6
BHI-032,8,2012,5
BHI-032,8,2012,5
BHI-002,8,2012,11
BHI-034,8,2012,3.4
BHI-034,8,2012,3.9
BHI-034,8,2012,3.5
BHI-003,8,2012,6.3
BHI-003,8,2012,6.8
BHI-003,8,2012,6.8
BHI-002,8,2012,9.5
BHI-024,8,2012,7
BHI-025,8,2012,4.7
BHI-031,8,2012,5.5
BHI-002,8,2012,11.2
BHI-027,8,2012,4.4
BHI-027,8,2012,3.7
BHI-010,9,2012,4
BHI-010,9,2012,3.5
BHI-013,9,2012,3.5
BHI-013,9,2012,3.5
BHI-017,9,2012,7.5
BHI-021,9,2012,6
BHI-021,9,2012,12
BHI-010,9,2012,4
BHI-017,9,2012,4
BHI-010,9,2012,4.5
BHI-017,9,2012,5
BHI-010,9,2012,4.5
BHI-017,9,2012,3.1
BHI-017,9,2012,3.1
BHI-015,9,2012,8
BHI-011,9,2012,7.9
BHI-015,9,2012,9
BHI-017,9,2012,5
BHI-007,9,2012,6
BHI-007,9,2012,5.4
BHI-007,9,2012,5.9
BHI-007,9,2012,5.7
BHI-017,9,2012,6
BHI-018,9,2012,6.5
BHI-021,9,2012,6.5
BHI-017,9,2012,9.5
BHI-021,9,2012,4
BHI-018,9,2012,6.5
BHI-018,9,2012,7.5
BHI-018,9,2012,9
BHI-018,9,2012,9
BHI-027,9,2012,5
BHI-013,9,2012,5.5
BHI-003,9,2012,10.8
BHI-002,9,2012,8.6
BHI-002,9,2012,9
BHI-002,9,2012,9
BHI-002,9,2012,9
BHI-027,9,2012,4
BHI-027,9,2012,3
BHI-027,9,2012,4.1
BHI-036,9,2012,3.7
BHI-036,9,2012,3.7
BHI-036,9,2012,3.7
BHI-003,9,2012,9.4
BHI-015,9,2012,9.3
BHI-012,9,2012,7.5
BHI-003,9,2012,11
BHI-006,9,2012,9.8
BHI-006,9,2012,10.2
BHI-006,9,2012,10.2
BHI-006,9,2012,8.6
BHI-017,9,2012,2.4
BHI-016,9,2012,2.8
BHI-013,9,2012,4
BHI-013,9,2012,5.5
BHI-013,9,2012,5.5
BHI-021,9,2012,2.5
BHI-003,9,2012,9.2
BHI-003,9,2012,8.8
BHI-018,9,2012,17.2
BHI-001,9,2012,8
BHI-001,9,2012,8
BHI-001,9,2012,7
BHI-001,9,2012,7
BHI-013,9,2012,6
BHI-012,9,2012,6
BHI-012,9,2012,6
BHI-001,9,2012,10.5
BHI-002,9,2012,11.5
BHI-001,9,2012,11.5
BHI-010,9,2012,8
BHI-010,9,2012,7.5
BHI-007,9,2012,7.5
BHI-008,9,2012,5.4
BHI-012,9,2012,9.5
BHI-013,9,2012,7.5
BHI-012,9,2012,9.5
BHI-002,9,2012,8
BHI-008,9,2012,5.5
BHI-007,9,2012,7.5
BHI-003,9,2012,12.5
BHI-003,9,2012,12.5
BHI-003,9,2012,10
BHI-002,9,2012,12.5
BHI-002,9,2012,12.5
BHI-032,9,2012,4.5
BHI-032,9,2012,4.5
BHI-032,9,2012,4.5
BHI-032,9,2012,4.5
BHI-032,9,2012,6
BHI-017,9,2012,10
BHI-032,9,2012,6
BHI-032,9,2012,5.5
BHI-032,9,2012,4.5
BHI-032,9,2012,4
BHI-016,9,2012,2.5
BHI-016,9,2012,1.4
BHI-010,9,2012,5.6
BHI-003,9,2012,5.8
BHI-003,9,2012,4.8
BHI-002,9,2012,7.5
BHI-034,9,2012,7
BHI-010,9,2012,6.2
BHI-016,9,2012,2.5
BHI-010,9,2012,5.4
BHI-003,9,2012,7
BHI-026,9,2012,6.8
BHI-026,9,2012,6.8
BHI-010,9,2012,4.7
BHI-010,9,2012,4.7
BHI-002,9,2012,4.9
BHI-010,6,2013,5.2
BHI-010,6,2013,6.6
BHI-013,6,2013,5
BHI-021,6,2013,8
BHI-021,6,2013,6
BHI-036,6,2013,4
BHI-036,6,2013,4
BHI-036,6,2013,4
BHI-010,6,2013,6.2
BHI-015,6,2013,8.5
BHI-015,6,2013,8.5
BHI-017,6,2013,8
BHI-026,6,2013,6
BHI-026,6,2013,6
BHI-017,6,2013,2.5
BHI-017,6,2013,3.5
BHI-017,6,2013,3.5
BHI-017,6,2013,6
BHI-013,6,2013,3
BHI-017,6,2013,8.5
BHI-008,6,2013,8
BHI-013,6,2013,9
BHI-017,6,2013,8.5
BHI-038,6,2013,5.2
BHI-038,6,2013,4.5
BHI-038,6,2013,4.5
BHI-038,6,2013,4.5
BHI-038,6,2013,4.5
BHI-038,6,2013,4.5
BHI-038,6,2013,4.5
BHI-017,6,2013,13
BHI-018,6,2013,4.5
BHI-021,6,2013,11
BHI-021,6,2013,12.5
BHI-018,6,2013,4.5
BHI-041,6,2013,5
BHI-041,6,2013,5
BHI-041,6,2013,4
BHI-041,6,2013,4
BHI-018,6,2013,5
BHI-018,6,2013,4.5
BHI-002,6,2013,12
BHI-008,6,2013,7
BHI-007,6,2013,6.9
BHI-002,6,2013,11.2
BHI-002,6,2013,10.2
BHI-003,6,2013,7
BHI-017,6,2013,1.5
BHI-016,6,2013,1.5
BHI-036,6,2013,2.5
BHI-036,6,2013,2.5
BHI-036,6,2013,2.5
BHI-010,6,2013,4.5
BHI-010,6,2013,5
BHI-010,6,2013,5
BHI-015,6,2013,7
BHI-024,6,2013,7
BHI-024,6,2013,7
BHI-026,6,2013,5.9
BHI-026,6,2013,5.9
BHI-003,6,2013,7.5
BHI-026,6,2013,6
BHI-026,6,2013,6
BHI-010,6,2013,4
BHI-010,6,2013,4.5
BHI-013,6,2013,5.5
BHI-002,6,2013,9.5
BHI-002,6,2013,10
BHI-008,6,2013,5
BHI-016,6,2013,1.8
BHI-016,6,2013,1.8
BHI-007,6,2013,5.5
BHI-016,6,2013,1.4
BHI-001,6,2013,11
BHI-001,6,2013,11
BHI-001,6,2013,11
BHI-001,6,2013,11
BHI-001,6,2013,11
BHI-001,6,2013,11
BHI-015,6,2013,5
BHI-015,6,2013,5
BHI-015,6,2013,6
BHI-015,6,2013,6
BHI-014,6,2013,5
BHI-014,6,2013,5
BHI-010,7,2013,4.5
BHI-010,7,2013,3.5
BHI-013,7,2013,2.5
BHI-008,7,2013,6
BHI-003,7,2013,10.1
BHI-026,7,2013,5.3
BHI-026,7,2013,5.3
BHI-029,7,2013,4
BHI-029,7,2013,4
BHI-010,7,2013,5
BHI-010,7,2013,4
BHI-010,7,2013,4.5
BHI-010,7,2013,5.2
BHI-011,7,2013,8.2
BHI-014,7,2013,9.5
BHI-010,7,2013,5
BHI-010,7,2013,5.5
BHI-002,7,2013,9
BHI-002,7,2013,10
BHI-007,7,2013,8.9
BHI-002,7,2013,9.5
BHI-036,7,2013,5.8
BHI-036,7,2013,5.8
BHI-036,7,2013,4.5
BHI-036,7,2013,4.5
BHI-036,7,2013,4.5
BHI-013,7,2013,3.5
BHI-038,7,2013,4.2
BHI-038,7,2013,4.8
BHI-038,7,2013,4.8
BHI-038,7,2013,4.8
BHI-038,7,2013,4.8
BHI-038,7,2013,4.8
BHI-038,7,2013,4.8
BHI-003,7,2013,8
BHI-003,7,2013,8
BHI-003,7,2013,9.5
BHI-006,7,2013,7.5
BHI-006,7,2013,7.5
BHI-006,7,2013,9.5
BHI-006,7,2013,8
BHI-002,7,2013,9
BHI-002,7,2013,7.5
BHI-002,7,2013,7.5
BHI-020,7,2013,6
BHI-020,7,2013,6
BHI-024,7,2013,4
BHI-024,7,2013,4
BHI-024,7,2013,5
BHI-024,7,2013,5
BHI-013,7,2013,3
BHI-013,7,2013,4
BHI-003,7,2013,9
BHI-003,7,2013,9.1
BHI-002,7,2013,11.3
BHI-002,7,2013,11.5
BHI-026,7,2013,4
BHI-026,7,2013,4
BHI-026,7,2013,6
BHI-026,7,2013,6
BHI-020,7,2013,5
BHI-020,7,2013,5
BHI-026,7,2013,6
BHI-026,7,2013,6
BHI-012,7,2013,9.5
BHI-002,7,2013,14
BHI-017,7,2013,1.2
BHI-016,7,2013,1.1
BHI-016,7,2013,1
BHI-016,7,2013,1.8
BHI-016,7,2013,3
BHI-007,7,2013,8.5
BHI-007,7,2013,8.5
BHI-007,7,2013,9
BHI-007,7,2013,9.4
BHI-003,7,2013,8.2
BHI-036,7,2013,3.5
BHI-036,7,2013,3.5
BHI-036,7,2013,3.5
BHI-008,7,2013,6
BHI-008,7,2013,6
BHI-007,7,2013,6
BHI-007,7,2013,6
BHI-002,7,2013,13
BHI-010,7,2013,4.2
BHI-010,7,2013,4.2
BHI-010,7,2013,6.5
BHI-010,7,2013,6.5
BHI-013,7,2013,6
BHI-013,7,2013,6
BHI-013,7,2013,5.5
BHI-013,7,2013,5.5
BHI-001,7,2013,10
BHI-001,7,2013,10
BHI-001,7,2013,10
BHI-001,7,2013,10
BHI-001,7,2013,12
BHI-001,7,2013,12
BHI-026,7,2013,4.8
BHI-026,7,2013,4.8
BHI-012,8,2013,7
BHI-012,8,2013,7
BHI-015,8,2013,8
BHI-015,8,2013,8
BHI-015,8,2013,11
BHI-015,8,2013,11
BHI-014,8,2013,5
BHI-014,8,2013,5
BHI-001,8,2013,12
BHI-001,8,2013,12
BHI-007,8,2013,7.8
BHI-021,8,2013,8.5
BHI-021,8,2013,10
BHI-002,8,2013,12
BHI-002,8,2013,11
BHI-032,8,2013,2.8
BHI-017,8,2013,7
BHI-015,8,2013,9.5
BHI-017,8,2013,9
BHI-015,8,2013,8.5
BHI-017,8,2013,8
BHI-017,8,2013,3
BHI-017,8,2013,5.5
BHI-017,8,2013,6.5
BHI-013,8,2013,4.5
BHI-013,8,2013,4.5
BHI-011,8,2013,7.8
BHI-014,8,2013,7.3
BHI-002,8,2013,11
BHI-001,8,2013,9
BHI-001,8,2013,10
BHI-010,8,2013,7
BHI-010,8,2013,7
BHI-018,8,2013,5
BHI-018,8,2013,5
BHI-018,8,2013,7
BHI-021,8,2013,7
BHI-021,8,2013,6.5
BHI-018,8,2013,6.5
BHI-002,8,2013,10
BHI-001,8,2013,11.5
BHI-018,8,2013,5
BHI-017,8,2013,1.3
BHI-016,8,2013,1.3
BHI-003,8,2013,6
BHI-003,8,2013,6.8
BHI-003,8,2013,6.9
BHI-003,8,2013,7.3
BHI-006,8,2013,8.5
BHI-006,8,2013,8.5
BHI-006,8,2013,8.5
BHI-006,8,2013,8.5
BHI-002,8,2013,9.7
BHI-002,8,2013,9.7
BHI-002,8,2013,9.7
BHI-038,8,2013,5.8
BHI-038,8,2013,5.9
BHI-038,8,2013,5.9
BHI-038,8,2013,5.9
BHI-038,8,2013,4
BHI-038,8,2013,4
BHI-038,8,2013,4
BHI-016,8,2013,2.5
BHI-016,8,2013,1.6
BHI-003,8,2013,6
BHI-003,8,2013,9.5
BHI-001,8,2013,10
BHI-001,8,2013,10
BHI-001,8,2013,10
BHI-001,8,2013,10
BHI-001,8,2013,8
BHI-001,8,2013,8
BHI-020,8,2013,6.5
BHI-020,8,2013,6.5
BHI-031,8,2013,6
BHI-031,8,2013,6
BHI-032,8,2013,3.1
BHI-015,8,2013,7
BHI-015,8,2013,7
BHI-015,8,2013,8
BHI-015,8,2013,8
BHI-024,8,2013,6.5
BHI-024,8,2013,6.5
BHI-026,8,2013,5.6
BHI-026,8,2013,5.6
BHI-016,8,2013,2
BHI-018,8,2013,4.8
BHI-018,8,2013,5.5
BHI-018,8,2013,5.5
BHI-021,8,2013,5.5
BHI-021,8,2013,5.5
BHI-002,8,2013,16
BHI-026,8,2013,6
BHI-026,8,2013,6
BHI-001,8,2013,10
BHI-001,8,2013,10
BHI-002,8,2013,11
BHI-026,8,2013,7.5
BHI-026,8,2013,7.5
BHI-021,8,2013,7.5
BHI-021,8,2013,7
BHI-021,8,2013,7.5
BHI-021,8,2013,6.5
BHI-021,8,2013,8
BHI-021,8,2013,8
BHI-021,8,2013,6.5
BHI-026,8,2013,5.5
BHI-026,8,2013,5.5
BHI-029,8,2013,5.5
BHI-029,8,2013,5.5
BHI-017,8,2013,6.3
BHI-017,8,2013,6
BHI-017,8,2013,9
BHI-017,8,2013,6.5
BHI-017,8,2013,6.8
BHI-017,8,2013,7
BHI-017,8,2013,6.5
BHI-017,8,2013,8.5
BHI-017,8,2013,8
BHI-036,8,2013,5
BHI-036,8,2013,5
BHI-014,8,2013,7
BHI-014,8,2013,5
BHI-014,8,2013,5.5
BHI-014,8,2013,6
BHI-014,8,2013,6.5
BHI-014,8,2013,6.5
BHI-010,8,2013,4.5
BHI-010,8,2013,8
BHI-010,8,2013,5
BHI-010,8,2013,7
BHI-013,8,2013,4.5
BHI-007,8,2013,8
BHI-007,8,2013,8
BHI-003,8,2013,7
BHI-015,8,2013,5.5
BHI-015,8,2013,6
BHI-015,8,2013,6
BHI-015,8,2013,6
BHI-015,8,2013,7
BHI-015,8,2013,5.5
BHI-015,8,2013,7
BHI-015,8,2013,7
BHI-015,8,2013,6.5
BHI-002,8,2013,11.2
BHI-002,8,2013,10.5
BHI-036,8,2013,4.5
BHI-036,8,2013,4.5
BHI-036,8,2013,4.8
BHI-036,8,2013,4.8
BHI-036,8,2013,4.8
BHI-017,8,2013,6.5
BHI-015,8,2013,6.5
BHI-017,8,2013,6.5
BHI-017,8,2013,6.5
BHI-017,8,2013,6
BHI-012,8,2013,6.5
BHI-015,8,2013,6
BHI-015,8,2013,6.5
BHI-017,8,2013,6.3
BHI-013,8,2013,6
BHI-015,8,2013,4.5
BHI-012,8,2013,8
BHI-012,8,2013,8
BHI-036,8,2013,5.1
BHI-036,8,2013,5.1
BHI-036,8,2013,5.1
BHI-036,8,2013,6.6
BHI-036,8,2013,6.6
BHI-036,8,2013,4.3
BHI-036,8,2013,4.3
BHI-036,8,2013,4.3
BHI-039,8,2013,6
BHI-039,8,2013,6
BHI-040,8,2013,5
BHI-040,8,2013,5
BHI-041,8,2013,5.5
BHI-041,8,2013,5.5
BHI-010,8,2013,5.5
BHI-010,8,2013,5.5
BHI-010,8,2013,6
BHI-008,8,2013,6.5
BHI-007,8,2013,6
BHI-007,8,2013,6.7
BHI-007,8,2013,6.5
BHI-007,8,2013,7
BHI-015,8,2013,7
BHI-001,8,2013,11
BHI-002,8,2013,15
BHI-001,8,2013,15
BHI-041,8,2013,6
BHI-041,8,2013,6
BHI-041,8,2013,6
BHI-041,8,2013,6
BHI-015,8,2013,6.5
BHI-015,8,2013,6.3
BHI-015,8,2013,7
BHI-024,8,2013,7
BHI-024,8,2013,7
BHI-024,8,2013,6
BHI-024,8,2013,6
BHI-038,8,2013,5.5
BHI-038,8,2013,5.5
BHI-013,8,2013,4.5
BHI-032,8,2013,6.5
BHI-032,8,2013,6.5
BHI-013,8,2013,2
BHI-013,8,2013,3
BHI-003,8,2013,8
BHI-015,8,2013,8
BHI-003,8,2013,7.5
BHI-011,8,2013,8
BHI-003,8,2013,7
BHI-003,8,2013,8
BHI-002,8,2013,13.5
BHI-026,8,2013,4.3
BHI-026,8,2013,4.3
BHI-032,8,2013,4.2
BHI-032,8,2013,4.2
BHI-006,8,2013,7.6
BHI-006,8,2013,7.5
BHI-006,8,2013,8.1
BHI-006,8,2013,8.3
BHI-002,8,2013,11.9
BHI-002,8,2013,11.5
BHI-002,8,2013,11.5
BHI-031,8,2013,5
BHI-031,8,2013,5
BHI-030,8,2013,5.5
BHI-030,8,2013,5.5
BHI-032,8,2013,6.5
BHI-032,8,2013,6.5
BHI-032,8,2013,4.5
BHI-032,8,2013,4.5
BHI-034,8,2013,5.5
BHI-034,8,2013,5.5
BHI-002,9,2013,12.6
BHI-010,9,2013,6.1
BHI-010,9,2013,7
BHI-002,9,2013,9.5
BHI-007,9,2013,9.3
BHI-007,9,2013,8.8
BHI-007,9,2013,9.2
BHI-007,9,2013,7.5
BHI-010,9,2013,5.5
BHI-010,9,2013,7
BHI-010,9,2013,4
BHI-013,9,2013,4
BHI-003,9,2013,8
BHI-003,9,2013,8.4
BHI-017,9,2013,7
BHI-021,9,2013,7
BHI-021,9,2013,7.5
BHI-036,9,2013,6.7
BHI-036,9,2013,6.7
BHI-036,9,2013,6.7
BHI-017,9,2013,4.5
BHI-017,9,2013,5
BHI-008,9,2013,6.3
BHI-015,9,2013,8.5
BHI-017,9,2013,6
BHI-015,9,2013,9
BHI-003,9,2013,8.4
BHI-003,9,2013,9.7
BHI-003,9,2013,9.2
BHI-002,9,2013,12
BHI-002,9,2013,10.2
BHI-002,9,2013,10
BHI-017,9,2013,1.6
BHI-016,9,2013,2.2
BHI-010,9,2013,4
BHI-010,9,2013,4.5
BHI-010,9,2013,4.5
BHI-010,9,2013,5
BHI-017,9,2013,7.5
BHI-008,9,2013,6.8
BHI-017,9,2013,6.5
BHI-021,9,2013,9
BHI-021,9,2013,8
BHI-001,9,2013,11.3
BHI-001,9,2013,10.8
BHI-001,9,2013,12.3
BHI-026,9,2013,5.3
BHI-026,9,2013,5.3
BHI-018,9,2013,5
BHI-018,9,2013,7
BHI-018,9,2013,4.5
BHI-018,9,2013,5.5
BHI-018,9,2013,8.5
BHI-002,9,2013,10.4
BHI-024,9,2013,6
BHI-024,9,2013,6
BHI-024,9,2013,7
BHI-024,9,2013,7
BHI-010,9,2013,7.5
BHI-010,9,2013,7.5
BHI-007,9,2013,7.5
BHI-007,9,2013,7.5
BHI-012,9,2013,7.5
BHI-013,9,2013,7.5
BHI-003,9,2013,7.5
BHI-012,9,2013,7
BHI-016,9,2013,3
BHI-016,9,2013,2
BHI-012,9,2013,7
BHI-001,9,2013,8.5
BHI-002,9,2013,8.5
BHI-002,9,2013,11
BHI-001,9,2013,9
BHI-016,9,2013,3
BHI-001,9,2013,9
BHI-001,9,2013,9
BHI-001,9,2013,10
BHI-001,9,2013,10
BHI-002,9,2013,10.4
BHI-013,9,2013,5
BHI-007,9,2013,8.5
BHI-003,9,2013,8.8
BHI-015,9,2013,8
BHI-015,9,2013,8
BHI-015,9,2013,8
BHI-015,9,2013,8
BHI-003,9,2013,8.9
BHI-002,9,2013,12.5
BHI-036,9,2013,3.6
BHI-036,9,2013,3.6
BHI-036,9,2013,3.6
BHI-013,9,2013,3.5
BHI-013,9,2013,5
BHI-003,9,2013,9.5
BHI-003,9,2013,9.4
BHI-001,9,2013,10
BHI-001,9,2013,10
BHI-002,9,2013,10.5
BHI-026,9,2013,6
BHI-026,9,2013,6
BHI-006,9,2013,7.5
BHI-006,9,2013,7.5
BHI-006,9,2013,10.5
BHI-006,9,2013,10.5
BHI-002,9,2013,9.5
BHI-002,9,2013,9.5
BHI-002,9,2013,9.5
BHI-010,6,2014,4
BHI-010,6,2014,3.5
BHI-013,6,2014,3.5
BHI-017,6,2014,6
BHI-003,6,2014,7.4
BHI-002,6,2014,7.5
