region_id,sector,year,gva_sector_prop,country_blueecon_gva
BHI-006,shipbuilding_and_repair,2014,0.018072746601868025,13169
BHI-012,maritime_transport,2014,0.3255372465639001,13169
BHI-009,maritime_transport,2014,0.3255372465639001,13169
BHI-015,maritime_transport,2014,0.3255372465639001,13169
BHI-003,maritime_transport,2014,0.3255372465639001,13169
BHI-002,maritime_transport,2014,0.3255372465639001,13169
BHI-007,maritime_transport,2014,0.3255372465639001,13169
BHI-006,maritime_transport,2014,0.3255372465639001,13169
BHI-012,coastal_tourism,2014,0.22651681980408536,13169
BHI-009,coastal_tourism,2014,0.22651681980408536,13169
BHI-015,coastal_tourism,2014,0.22651681980408536,13169
BHI-003,coastal_tourism,2014,0.22651681980408536,13169
BHI-002,coastal_tourism,2014,0.22651681980408536,13169
BHI-007,coastal_tourism,2014,0.22651681980408536,13169
BHI-006,coastal_tourism,2014,0.22651681980408536,13169
BHI-012,marine_living_resources,2015,0.05830944557085926,14303
BHI-009,marine_living_resources,2015,0.05830944557085926,14303
BHI-015,marine_living_resources,2015,0.05830944557085926,14303
BHI-003,marine_living_resources,2015,0.05830944557085926,14303
BHI-002,marine_living_resources,2015,0.05830944557085926,14303
BHI-007,marine_living_resources,2015,0.05830944557085926,14303
BHI-006,marine_living_resources,2015,0.05830944557085926,14303
BHI-012,marine_nonliving_resources,2015,0.28064042508564635,14303
BHI-009,marine_nonliving_resources,2015,0.28064042508564635,14303
BHI-015,marine_nonliving_resources,2015,0.28064042508564635,14303
BHI-003,marine_nonliving_resources,2015,0.28064042508564635,14303
BHI-002,marine_nonliving_resources,2015,0.28064042508564635,14303
BHI-007,marine_nonliving_resources,2015,0.28064042508564635,14303
BHI-006,marine_nonliving_resources,2015,0.28064042508564635,14303
BHI-012,marine_renewable_energy,2015,0.021603859330210445,14303
BHI-009,marine_renewable_energy,2015,0.021603859330210445,14303
BHI-015,marine_renewable_energy,2015,0.021603859330210445,14303
BHI-003,marine_renewable_energy,2015,0.021603859330210445,14303
BHI-002,marine_renewable_energy,2015,0.021603859330210445,14303
BHI-007,marine_renewable_energy,2015,0.021603859330210445,14303
BHI-006,marine_renewable_energy,2015,0.021603859330210445,14303
BHI-012,port_activities,2015,0.04145983360134237,14303
BHI-009,port_activities,2015,0.04145983360134237,14303
BHI-015,port_activities,2015,0.04145983360134237,14303
BHI-003,port_activities,2015,0.04145983360134237,14303
BHI-002,port_activities,2015,0.04145983360134237,14303
BHI-007,port_activities,2015,0.04145983360134237,14303
BHI-006,port_activities,2015,0.04145983360134237,14303
BHI-012,shipbuilding_and_repair,2015,0.017898343004963995,14303
BHI-009,shipbuilding_and_repair,2015,0.017898343004963995,14303
BHI-015,shipbuilding_and_repair,2015,0.017898343004963995,14303
BHI-003,shipbuilding_and_repair,2015,0.017898343004963995,14303
BHI-002,shipbuilding_and_repair,2015,0.017898343004963995,14303
BHI-007,shipbuilding_and_repair,2015,0.017898343004963995,14303
BHI-006,shipbuilding_and_repair,2015,0.017898343004963995,14303
BHI-012,maritime_transport,2015,0.3564287212472908,14303
BHI-009,maritime_transport,2015,0.3564287212472908,14303
BHI-015,maritime_transport,2015,0.3564287212472908,14303
BHI-003,maritime_transport,2015,0.3564287212472908,14303
BHI-002,maritime_transport,2015,0.3564287212472908,14303
BHI-007,maritime_transport,2015,0.3564287212472908,14303
BHI-006,maritime_transport,2015,0.3564287212472908,14303
BHI-012,coastal_tourism,2015,0.22358945675732364,14303
BHI-009,coastal_tourism,2015,0.22358945675732364,14303
