region_id,helcom_id,year,BQR,area_km2,feeder_group,spatial_group
BHI-042,1,2018,1,5548.12301296,"surface_feeders, wintering_birds",Bothnia Group
BHI-042,1,2018,1,5548.12301296,"pelagic_feeders, wintering_birds",Bothnia Group
BHI-042,1,2018,1,5548.12301296,"benthic_feeders, wintering_birds",Bothnia Group
BHI-042,1,2018,1,5548.12301296,"grazing_feeders, wintering_birds",Bothnia Group
BHI-041,2,2018,NA,5349.79599391,"wading_feeders, wintering_birds",Bothnia Group
BHI-041,2,2018,1,5349.79599391,"surface_feeders, wintering_birds",Bothnia Group
BHI-041,2,2018,1,5349.79599391,"pelagic_feeders, wintering_birds",Bothnia Group
BHI-041,2,2018,1,5349.79599391,"benthic_feeders, wintering_birds",Bothnia Group
BHI-041,2,2018,1,5349.79599391,"grazing_feeders, wintering_birds",Bothnia Group
BHI-040,3,2018,NA,3404.89563885,"wading_feeders, wintering_birds",Bothnia Group
BHI-040,3,2018,1,3404.89563885,"surface_feeders, wintering_birds",Bothnia Group
BHI-040,3,2018,1,3404.89563885,"pelagic_feeders, wintering_birds",Bothnia Group
BHI-040,3,2018,1,3404.89563885,"benthic_feeders, wintering_birds",Bothnia Group
BHI-040,3,2018,1,3404.89563885,"grazing_feeders, wintering_birds",Bothnia Group
BHI-039,4,2018,NA,1894.20339705,"wading_feeders, wintering_birds",Bothnia Group
BHI-039,4,2018,1,1894.20339705,"surface_feeders, wintering_birds",Bothnia Group
BHI-039,4,2018,1,1894.20339705,"pelagic_feeders, wintering_birds",Bothnia Group
BHI-039,4,2018,1,1894.20339705,"benthic_feeders, wintering_birds",Bothnia Group
BHI-039,4,2018,1,1894.20339705,"grazing_feeders, wintering_birds",Bothnia Group
BHI-038,5,2018,NA,3518.72901725,"wading_feeders, wintering_birds",Bothnia Group
BHI-038,5,2018,1,3518.72901725,"surface_feeders, wintering_birds",Bothnia Group
BHI-038,5,2018,1,3518.72901725,"pelagic_feeders, wintering_birds",Bothnia Group
BHI-038,5,2018,1,3518.72901725,"benthic_feeders, wintering_birds",Bothnia Group
BHI-038,5,2018,1,3518.72901725,"grazing_feeders, wintering_birds",Bothnia Group
BHI-037,6,2018,NA,6252.65935355,"wading_feeders, wintering_birds",Bothnia Group
BHI-037,6,2018,1,6252.65935355,"surface_feeders, wintering_birds",Bothnia Group
BHI-037,6,2018,1,6252.65935355,"pelagic_feeders, wintering_birds",Bothnia Group
BHI-037,6,2018,1,6252.65935355,"benthic_feeders, wintering_birds",Bothnia Group
BHI-037,6,2018,1,6252.65935355,"grazing_feeders, wintering_birds",Bothnia Group
BHI-035,7,2018,NA,592.382602237,"wading_feeders, wintering_birds",Åland Group
BHI-035,7,2018,0.33,592.382602237,"surface_feeders, wintering_birds",Åland Group
BHI-035,7,2018,0.5,592.382602237,"pelagic_feeders, wintering_birds",Åland Group
BHI-035,7,2018,0.8,592.382602237,"benthic_feeders, wintering_birds",Åland Group
BHI-035,7,2018,1,592.382602237,"grazing_feeders, wintering_birds",Åland Group
BHI-036,8,2018,NA,7810.24082,"wading_feeders, wintering_birds",Åland Group
BHI-036,8,2018,0.33,7810.24082,"surface_feeders, wintering_birds",Åland Group
BHI-036,8,2018,0.5,7810.24082,"pelagic_feeders, wintering_birds",Åland Group
BHI-036,8,2018,0.8,7810.24082,"benthic_feeders, wintering_birds",Åland Group
BHI-036,8,2018,1,7810.24082,"grazing_feeders, wintering_birds",Åland Group
BHI-029,9,2018,NA,3467.46917034,"wading_feeders, wintering_birds",Åland Group
BHI-029,9,2018,0.33,3467.46917034,"surface_feeders, wintering_birds",Åland Group
BHI-029,9,2018,0.5,3467.46917034,"pelagic_feeders, wintering_birds",Åland Group
BHI-029,9,2018,0.8,3467.46917034,"benthic_feeders, wintering_birds",Åland Group
BHI-029,9,2018,1,3467.46917034,"grazing_feeders, wintering_birds",Åland Group
BHI-031,10,2018,NA,1863.48124417,"wading_feeders, wintering_birds",Åland Group
BHI-031,10,2018,0.33,1863.48124417,"surface_feeders, wintering_birds",Åland Group
BHI-031,10,2018,0.5,1863.48124417,"pelagic_feeders, wintering_birds",Åland Group
BHI-031,10,2018,0.8,1863.48124417,"benthic_feeders, wintering_birds",Åland Group
BHI-031,10,2018,1,1863.48124417,"grazing_feeders, wintering_birds",Åland Group
BHI-032,11,2018,NA,5739.28467986,"wading_feeders, wintering_birds",Gulf of Finland
BHI-032,11,2018,1,5739.28467986,"surface_feeders, wintering_birds",Gulf of Finland
BHI-032,11,2018,1,5739.28467986,"pelagic_feeders, wintering_birds",Gulf of Finland
BHI-032,11,2018,0.5,5739.28467986,"benthic_feeders, wintering_birds",Gulf of Finland
BHI-032,11,2018,0.67,5739.28467986,"grazing_feeders, wintering_birds",Gulf of Finland
BHI-034,12,2018,NA,3677.60617531,"wading_feeders, wintering_birds",Gulf of Finland
BHI-034,12,2018,1,3677.60617531,"surface_feeders, wintering_birds",Gulf of Finland
BHI-034,12,2018,1,3677.60617531,"pelagic_feeders, wintering_birds",Gulf of Finland
BHI-034,12,2018,0.5,3677.60617531,"benthic_feeders, wintering_birds",Gulf of Finland
BHI-034,12,2018,0.67,3677.60617531,"grazing_feeders, wintering_birds",Gulf of Finland
BHI-033,13,2018,NA,3848.18703719,"wading_feeders, wintering_birds",Gulf of Finland
BHI-033,13,2018,1,3848.18703719,"surface_feeders, wintering_birds",Gulf of Finland
BHI-033,13,2018,1,3848.18703719,"pelagic_feeders, wintering_birds",Gulf of Finland
BHI-033,13,2018,0.5,3848.18703719,"benthic_feeders, wintering_birds",Gulf of Finland
BHI-033,13,2018,0.67,3848.18703719,"grazing_feeders, wintering_birds",Gulf of Finland
BHI-028,14,2018,NA,8369.41978651,"wading_feeders, wintering_birds",Gotland Group
BHI-028,14,2018,0.75,8369.41978651,"surface_feeders, wintering_birds",Gotland Group
BHI-028,14,2018,1,8369.41978651,"pelagic_feeders, wintering_birds",Gotland Group
BHI-028,14,2018,0.75,8369.41978651,"benthic_feeders, wintering_birds",Gotland Group
BHI-028,14,2018,0.75,8369.41978651,"grazing_feeders, wintering_birds",Gotland Group
BHI-027,15,2018,NA,1743.55966125,"wading_feeders, wintering_birds",Gotland Group
BHI-027,15,2018,0.75,1743.55966125,"surface_feeders, wintering_birds",Gotland Group
BHI-027,15,2018,1,1743.55966125,"pelagic_feeders, wintering_birds",Gotland Group
BHI-027,15,2018,0.75,1743.55966125,"benthic_feeders, wintering_birds",Gotland Group
BHI-027,15,2018,0.75,1743.55966125,"grazing_feeders, wintering_birds",Gotland Group
BHI-026,16,2018,NA,8495.68349062,"wading_feeders, wintering_birds",Gotland Group
BHI-026,16,2018,0.75,8495.68349062,"surface_feeders, wintering_birds",Gotland Group
